exception_id,trade_id,account_id,customer_id,exception_reason,priority,exception_status,exception_amount,currency,created_ts,sla_due_ts,resolved_ts,case_owner,escalation_level,policy_id,policy_version_expected,source_system
EXC-0001233,TRD-00000872,ACC-0000584,CUST-000500,COUNTERPARTY_MISMATCH,P4,IN_PROGRESS,2928285.17,SGD,2026-07-09T12:40:22,2026-07-09T20:40:22,,OPS-055,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001234,TRD-00015041,ACC-0000082,CUST-000462,INSUFFICIENT_CASH,P3,IN_PROGRESS,1876909.74,CAD,2026-07-14T04:01:30,2026-07-14T08:01:30,,OPS-075,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001235,TRD-00011225,ACC-0000506,CUST-000093,INSUFFICIENT_SECURITIES,P3,ESCALATED,3498652.38,USD,2026-07-09T05:08:02,2026-07-09T09:08:02,,OPS-042,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001236,TRD-00015375,ACC-0000130,CUST-000256,ACCOUNT_RESTRICTION,P3,RESOLVED,183105.31,CAD,2026-06-27T18:06:17,2026-06-27T22:06:17,2026-06-27T23:06:17,OPS-009,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001237,TRD-00012702,ACC-0000973,CUST-000290,MARKET_CUTOFF_MISSED,P2,RESOLVED,2231892.03,CAD,2026-04-14T02:30:01,2026-04-14T04:30:01,2026-04-14T05:02:01,OPS-031,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001238,TRD-00001064,ACC-0000459,CUST-000050,INSUFFICIENT_CASH,P3,OPEN,2245471.41,EUR,2026-07-06T08:43:59,2026-07-06T12:43:59,,OPS-056,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001239,TRD-00014989,ACC-0000254,CUST-000284,LATE_AFFIRMATION,P3,ESCALATED,3941625.20,USD,2026-07-08T02:12:52,2026-07-08T06:12:52,,OPS-005,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001240,TRD-00006768,ACC-0000844,CUST-000210,SSI_MISMATCH,P2,RESOLVED,2656091.16,USD,2026-07-20T01:09:09,2026-07-20T03:09:09,2026-07-20T04:43:09,OPS-044,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001241,TRD-00008171,ACC-0000321,CUST-000492,SSI_MISMATCH,P2,IN_PROGRESS,2095004.80,USD,2026-07-06T04:53:17,2026-07-06T06:53:17,,OPS-038,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001242,TRD-00008439,ACC-0000130,CUST-000256,INSUFFICIENT_SECURITIES,P3,OPEN,4816210.47,CAD,2026-07-16T12:34:22,2026-07-16T16:34:22,,OPS-049,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001243,TRD-00008245,ACC-0000429,CUST-000032,LATE_AFFIRMATION,P4,ESCALATED,726413.46,USD,2026-06-28T00:03:41,2026-06-28T08:03:41,,OPS-052,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001244,TRD-00016386,ACC-0000906,CUST-000015,COUNTERPARTY_MISMATCH,P2,RESOLVED,6030012.15,USD,2026-06-13T07:59:00,2026-06-13T09:59:00,2026-06-13T10:54:00,OPS-006,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001245,TRD-00002951,ACC-0000616,CUST-000249,INSUFFICIENT_SECURITIES,P3,IN_PROGRESS,3459466.24,USD,2026-07-16T13:16:55,2026-07-16T17:16:55,,OPS-035,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001246,TRD-00000914,ACC-0000268,CUST-000026,LATE_AFFIRMATION,P4,RESOLVED,2786984.79,USD,2026-05-07T06:58:51,2026-05-07T14:58:51,2026-05-07T14:43:51,OPS-062,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001247,TRD-00014484,ACC-0000795,CUST-000243,SSI_MISMATCH,P4,ESCALATED,3774731.09,AUD,2026-07-07T19:29:01,2026-07-08T03:29:01,,OPS-070,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001248,TRD-00012934,ACC-0000275,CUST-000168,INSUFFICIENT_SECURITIES,P4,ESCALATED,1360848.22,GBP,2026-06-12T23:37:58,2026-06-13T07:37:58,,OPS-015,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001249,TRD-00016223,ACC-0000808,CUST-000085,INSUFFICIENT_SECURITIES,P2,OPEN,6479726.72,EUR,2026-07-06T23:04:01,2026-07-07T01:04:01,,OPS-032,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001250,TRD-00002932,ACC-0000062,CUST-000289,SSI_MISMATCH,P2,PENDING_COUNTERPARTY,2406996.77,GBP,2026-07-14T20:11:51,2026-07-14T22:11:51,,OPS-070,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001251,TRD-00014871,ACC-0000266,CUST-000208,SSI_MISMATCH,P3,ESCALATED,352213.96,GBP,2026-02-11T03:24:18,2026-02-11T07:24:18,,OPS-040,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001252,TRD-00010939,ACC-0000370,CUST-000431,COUNTERPARTY_MISMATCH,P1,OPEN,2415854.93,CAD,2026-07-13T17:42:01,2026-07-13T18:42:01,,OPS-038,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001253,TRD-00000457,ACC-0000427,CUST-000338,MARKET_CUTOFF_MISSED,P2,IN_PROGRESS,3721124.23,EUR,2026-05-28T05:11:00,2026-05-28T07:11:00,,OPS-025,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001254,TRD-00013160,ACC-0000622,CUST-000213,MARKET_CUTOFF_MISSED,P2,IN_PROGRESS,6551063.58,USD,2026-07-17T06:52:08,2026-07-17T08:52:08,,OPS-033,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001255,TRD-00002456,ACC-0000471,CUST-000015,LATE_AFFIRMATION,P3,PENDING_COUNTERPARTY,1249212.91,USD,2026-07-11T22:38:58,2026-07-12T02:38:58,,OPS-008,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001256,TRD-00004882,ACC-0000504,CUST-000500,LATE_AFFIRMATION,P4,RESOLVED,7624145.29,SGD,2026-05-12T14:30:06,2026-05-12T22:30:06,2026-05-12T22:02:06,OPS-043,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001257,TRD-00002495,ACC-0000870,CUST-000108,SSI_MISMATCH,P1,OPEN,514609.34,JPY,2026-04-20T21:09:44,2026-04-20T22:09:44,,OPS-034,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001258,TRD-00006731,ACC-0000098,CUST-000272,SSI_MISMATCH,P2,RESOLVED,8149271.56,EUR,2026-07-20T15:29:12,2026-07-20T17:29:12,2026-07-20T18:34:12,OPS-004,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001259,TRD-00006660,ACC-0000844,CUST-000210,SSI_MISMATCH,P3,RESOLVED,3441143.64,USD,2026-05-03T09:54:40,2026-05-03T13:54:40,2026-05-03T16:04:40,OPS-063,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001260,TRD-00009800,ACC-0000148,CUST-000383,MARKET_CUTOFF_MISSED,P3,OPEN,3149167.13,AUD,2026-06-24T23:24:01,2026-06-25T03:24:01,,OPS-041,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001261,TRD-00008186,ACC-0000884,CUST-000218,SSI_MISMATCH,P4,IN_PROGRESS,1462858.47,USD,2026-06-05T14:49:14,2026-06-05T22:49:14,,OPS-042,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001262,TRD-00014928,ACC-0000596,CUST-000200,MARKET_CUTOFF_MISSED,P3,OPEN,1687339.10,EUR,2026-06-15T06:38:17,2026-06-15T10:38:17,,OPS-040,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001263,TRD-00006364,ACC-0000711,CUST-000363,ACCOUNT_RESTRICTION,P3,IN_PROGRESS,2812408.29,EUR,2026-06-22T13:53:49,2026-06-22T17:53:49,,OPS-022,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001264,TRD-00018745,ACC-0000537,CUST-000373,SSI_MISMATCH,P3,IN_PROGRESS,7039419.48,EUR,2026-05-08T14:37:27,2026-05-08T18:37:27,,OPS-006,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001265,TRD-00018045,ACC-0000029,CUST-000308,ACCOUNT_RESTRICTION,P3,RESOLVED,2029793.54,USD,2026-05-27T22:54:53,2026-05-28T02:54:53,2026-05-28T04:30:53,OPS-067,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001266,TRD-00002053,ACC-0000469,CUST-000256,MARKET_CUTOFF_MISSED,P3,RESOLVED,3857984.10,CAD,2026-06-08T06:31:01,2026-06-08T10:31:01,2026-06-08T12:09:01,OPS-038,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001267,TRD-00009617,ACC-0000511,CUST-000449,SSI_MISMATCH,P3,PENDING_COUNTERPARTY,135790.20,EUR,2026-07-20T16:13:04,2026-07-20T20:13:04,,OPS-069,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001268,TRD-00018443,ACC-0000450,CUST-000366,SSI_MISMATCH,P2,PENDING_COUNTERPARTY,1672159.27,USD,2026-02-28T23:24:23,2026-03-01T01:24:23,,OPS-002,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001269,TRD-00006636,ACC-0000059,CUST-000180,ACCOUNT_RESTRICTION,P3,IN_PROGRESS,1970269.32,USD,2026-07-17T15:53:46,2026-07-17T19:53:46,,OPS-021,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001270,TRD-00002124,ACC-0000201,CUST-000479,ACCOUNT_RESTRICTION,P2,IN_PROGRESS,2210475.92,USD,2026-06-18T04:13:19,2026-06-18T06:13:19,,OPS-056,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001271,TRD-00011032,ACC-0000986,CUST-000203,INSUFFICIENT_SECURITIES,P2,OPEN,2437821.43,AUD,2026-07-20T05:36:08,2026-07-20T07:36:08,,OPS-042,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001272,TRD-00004623,ACC-0000685,CUST-000312,MARKET_CUTOFF_MISSED,P3,PENDING_COUNTERPARTY,4523061.95,USD,2026-07-13T19:47:33,2026-07-13T23:47:33,,OPS-060,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001273,TRD-00004939,ACC-0000808,CUST-000085,SSI_MISMATCH,P2,ESCALATED,5156943.35,EUR,2026-02-15T10:00:11,2026-02-15T12:00:11,,OPS-043,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001274,TRD-00011680,ACC-0000586,CUST-000418,COUNTERPARTY_MISMATCH,P4,RESOLVED,3054816.60,USD,2026-04-14T07:48:10,2026-04-14T15:48:10,2026-04-14T16:57:10,OPS-027,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001275,TRD-00008307,ACC-0000905,CUST-000107,SSI_MISMATCH,P4,RESOLVED,2093547.55,JPY,2026-07-03T05:39:43,2026-07-03T13:39:43,2026-07-03T13:39:43,OPS-023,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001276,TRD-00010861,ACC-0000523,CUST-000421,LATE_AFFIRMATION,P2,ESCALATED,1039076.75,EUR,2026-06-05T09:50:29,2026-06-05T11:50:29,,OPS-015,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001277,TRD-00001451,ACC-0000593,CUST-000293,SSI_MISMATCH,P3,OPEN,1427001.06,EUR,2026-06-23T18:32:43,2026-06-23T22:32:43,,OPS-063,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001278,TRD-00017467,ACC-0000890,CUST-000087,INSUFFICIENT_CASH,P1,IN_PROGRESS,990239.92,EUR,2026-05-18T03:47:06,2026-05-18T04:47:06,,OPS-068,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001279,TRD-00001531,ACC-0000870,CUST-000108,INSUFFICIENT_SECURITIES,P3,PENDING_COUNTERPARTY,6573399.57,JPY,2026-06-30T20:13:36,2026-07-01T00:13:36,,OPS-004,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001280,TRD-00015907,ACC-0000878,CUST-000308,MARKET_CUTOFF_MISSED,P4,RESOLVED,1085026.27,USD,2026-06-11T19:13:02,2026-06-12T03:13:02,2026-06-12T04:00:02,OPS-044,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001281,TRD-00001580,ACC-0000508,CUST-000298,INSUFFICIENT_SECURITIES,P2,ESCALATED,135009.75,USD,2026-04-24T07:17:13,2026-04-24T09:17:13,,OPS-049,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001282,TRD-00006645,ACC-0000575,CUST-000053,ACCOUNT_RESTRICTION,P4,IN_PROGRESS,5574372.50,USD,2026-06-01T11:47:37,2026-06-01T19:47:37,,OPS-038,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001283,TRD-00015843,ACC-0000770,CUST-000469,ACCOUNT_RESTRICTION,P3,IN_PROGRESS,96208.38,SGD,2026-06-07T06:46:00,2026-06-07T10:46:00,,OPS-031,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001284,TRD-00014167,ACC-0000649,CUST-000464,INSUFFICIENT_SECURITIES,P4,PENDING_COUNTERPARTY,5432819.45,AUD,2026-06-09T17:18:37,2026-06-10T01:18:37,,OPS-067,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001285,TRD-00000356,ACC-0000613,CUST-000111,LATE_AFFIRMATION,P2,RESOLVED,3813419.13,GBP,2026-05-25T17:03:22,2026-05-25T19:03:22,2026-05-25T20:33:22,OPS-018,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001286,TRD-00008704,ACC-0000105,CUST-000306,COUNTERPARTY_MISMATCH,P2,PENDING_COUNTERPARTY,136660.15,EUR,2026-03-26T20:17:35,2026-03-26T22:17:35,,OPS-061,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001287,TRD-00017558,ACC-0000283,CUST-000414,INSUFFICIENT_CASH,P3,OPEN,1004875.19,AUD,2026-07-18T20:47:54,2026-07-19T00:47:54,,OPS-029,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001288,TRD-00003546,ACC-0000329,CUST-000317,SSI_MISMATCH,P2,OPEN,9792868.04,USD,2026-03-24T15:27:19,2026-03-24T17:27:19,,OPS-062,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001289,TRD-00012072,ACC-0000917,CUST-000135,COUNTERPARTY_MISMATCH,P1,IN_PROGRESS,8335393.03,USD,2026-07-06T13:49:07,2026-07-06T14:49:07,,OPS-069,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001290,TRD-00003076,ACC-0000853,CUST-000103,COUNTERPARTY_MISMATCH,P4,RESOLVED,1655429.94,USD,2026-06-08T13:17:21,2026-06-08T21:17:21,2026-06-08T21:11:21,OPS-063,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001291,TRD-00002181,ACC-0000252,CUST-000227,INSUFFICIENT_CASH,P3,IN_PROGRESS,4342417.78,AUD,2026-05-23T10:53:32,2026-05-23T14:53:32,,OPS-028,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001292,TRD-00017020,ACC-0000295,CUST-000210,LATE_AFFIRMATION,P3,RESOLVED,321871.65,USD,2026-05-28T17:46:28,2026-05-28T21:46:28,2026-05-29T00:16:28,OPS-037,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001293,TRD-00018763,ACC-0000755,CUST-000375,LATE_AFFIRMATION,P3,IN_PROGRESS,3627952.85,USD,2026-06-08T09:59:28,2026-06-08T13:59:28,,OPS-022,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001294,TRD-00009632,ACC-0000518,CUST-000119,ACCOUNT_RESTRICTION,P4,IN_PROGRESS,3417252.10,AUD,2026-07-10T09:20:33,2026-07-10T17:20:33,,OPS-017,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001295,TRD-00014752,ACC-0000213,CUST-000261,SSI_MISMATCH,P2,OPEN,4312917.91,USD,2026-03-15T12:21:45,2026-03-15T14:21:45,,OPS-019,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001296,TRD-00007045,ACC-0000526,CUST-000074,LATE_AFFIRMATION,P4,RESOLVED,976340.35,CAD,2026-07-03T19:32:31,2026-07-04T03:32:31,2026-07-04T04:48:31,OPS-055,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001297,TRD-00018699,ACC-0000337,CUST-000106,ACCOUNT_RESTRICTION,P4,RESOLVED,1641604.70,USD,2026-01-12T02:56:06,2026-01-12T10:56:06,2026-01-12T12:52:06,OPS-020,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001298,TRD-00014133,ACC-0000093,CUST-000325,ACCOUNT_RESTRICTION,P4,RESOLVED,7382833.18,USD,2026-06-16T08:32:42,2026-06-16T16:32:42,2026-06-16T18:41:42,OPS-039,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001299,TRD-00008256,ACC-0000567,CUST-000078,INSUFFICIENT_SECURITIES,P3,ESCALATED,4002720.45,GBP,2026-06-19T05:24:59,2026-06-19T09:24:59,,OPS-057,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001300,TRD-00009764,ACC-0000791,CUST-000397,INSUFFICIENT_CASH,P4,OPEN,797576.18,USD,2026-07-18T21:30:21,2026-07-19T05:30:21,,OPS-072,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001301,TRD-00008295,ACC-0000241,CUST-000427,LATE_AFFIRMATION,P2,OPEN,569368.07,USD,2026-06-18T01:57:48,2026-06-18T03:57:48,,OPS-023,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001302,TRD-00018165,ACC-0000166,CUST-000364,INSUFFICIENT_CASH,P4,ESCALATED,78544.22,JPY,2026-07-12T09:26:57,2026-07-12T17:26:57,,OPS-015,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001303,TRD-00012839,ACC-0000858,CUST-000500,ACCOUNT_RESTRICTION,P3,IN_PROGRESS,1700736.03,SGD,2026-06-29T05:26:43,2026-06-29T09:26:43,,OPS-036,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001304,TRD-00011419,ACC-0000519,CUST-000349,LATE_AFFIRMATION,P4,IN_PROGRESS,646413.54,USD,2026-07-17T16:12:33,2026-07-18T00:12:33,,OPS-073,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001305,TRD-00015181,ACC-0000658,CUST-000405,ACCOUNT_RESTRICTION,P4,IN_PROGRESS,1595060.46,USD,2026-07-15T17:50:24,2026-07-16T01:50:24,,OPS-051,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001306,TRD-00012524,ACC-0000891,CUST-000296,INSUFFICIENT_CASH,P4,RESOLVED,1326972.82,USD,2026-03-21T06:24:44,2026-03-21T14:24:44,2026-03-21T16:22:44,OPS-048,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001307,TRD-00007488,ACC-0000061,CUST-000220,MARKET_CUTOFF_MISSED,P3,OPEN,3198855.08,CAD,2026-07-11T06:50:11,2026-07-11T10:50:11,,OPS-065,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001308,TRD-00004320,ACC-0000073,CUST-000303,MARKET_CUTOFF_MISSED,P3,IN_PROGRESS,427256.16,SGD,2026-07-10T00:24:22,2026-07-10T04:24:22,,OPS-004,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001309,TRD-00018838,ACC-0000767,CUST-000295,SSI_MISMATCH,P3,OPEN,2925032.81,EUR,2026-04-07T21:22:46,2026-04-08T01:22:46,,OPS-062,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001310,TRD-00001052,ACC-0000781,CUST-000157,INSUFFICIENT_SECURITIES,P2,RESOLVED,3902254.50,USD,2026-06-16T01:40:39,2026-06-16T03:40:39,2026-06-16T03:44:39,OPS-030,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001311,TRD-00012917,ACC-0000533,CUST-000455,MARKET_CUTOFF_MISSED,P3,RESOLVED,387577.91,USD,2026-02-12T19:16:47,2026-02-12T23:16:47,2026-02-13T00:15:47,OPS-070,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001312,TRD-00009745,ACC-0000287,CUST-000267,SSI_MISMATCH,P3,IN_PROGRESS,5552536.23,EUR,2026-07-01T22:36:13,2026-07-02T02:36:13,,OPS-046,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001313,TRD-00008922,ACC-0000939,CUST-000437,LATE_AFFIRMATION,P4,IN_PROGRESS,3044235.56,USD,2026-07-01T04:09:39,2026-07-01T12:09:39,,OPS-070,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001314,TRD-00005930,ACC-0000410,CUST-000308,INSUFFICIENT_CASH,P3,PENDING_COUNTERPARTY,934267.21,USD,2026-07-04T03:44:55,2026-07-04T07:44:55,,OPS-003,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001315,TRD-00002098,ACC-0000781,CUST-000157,LATE_AFFIRMATION,P3,OPEN,425672.19,USD,2026-06-29T03:26:49,2026-06-29T07:26:49,,OPS-057,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001316,TRD-00011343,ACC-0000696,CUST-000334,ACCOUNT_RESTRICTION,P3,RESOLVED,2582214.33,GBP,2026-07-06T18:11:30,2026-07-06T22:11:30,2026-07-07T00:16:30,OPS-024,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001317,TRD-00006263,ACC-0000515,CUST-000406,ACCOUNT_RESTRICTION,P4,PENDING_COUNTERPARTY,5299326.16,CAD,2026-07-15T04:46:19,2026-07-15T12:46:19,,OPS-049,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001318,TRD-00011340,ACC-0000458,CUST-000061,ACCOUNT_RESTRICTION,P4,PENDING_COUNTERPARTY,5556313.73,USD,2026-06-01T19:15:31,2026-06-02T03:15:31,,OPS-015,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001319,TRD-00006940,ACC-0000274,CUST-000488,COUNTERPARTY_MISMATCH,P3,RESOLVED,8755937.02,USD,2026-07-18T17:57:13,2026-07-18T21:57:13,2026-07-19T00:48:13,OPS-048,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001320,TRD-00001033,ACC-0000972,CUST-000373,LATE_AFFIRMATION,P3,ESCALATED,399256.73,EUR,2026-04-13T16:42:33,2026-04-13T20:42:33,,OPS-060,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001321,TRD-00014902,ACC-0000143,CUST-000355,ACCOUNT_RESTRICTION,P4,PENDING_COUNTERPARTY,117479.11,CAD,2026-07-18T19:45:18,2026-07-19T03:45:18,,OPS-036,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001322,TRD-00004591,ACC-0000034,CUST-000260,MARKET_CUTOFF_MISSED,P4,RESOLVED,797828.31,USD,2026-05-27T23:07:43,2026-05-28T07:07:43,2026-05-28T08:05:43,OPS-072,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001323,TRD-00009859,ACC-0000597,CUST-000048,COUNTERPARTY_MISMATCH,P4,PENDING_COUNTERPARTY,2944927.99,USD,2026-06-08T01:52:38,2026-06-08T09:52:38,,OPS-038,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001324,TRD-00006558,ACC-0000148,CUST-000383,SSI_MISMATCH,P2,IN_PROGRESS,825353.56,AUD,2026-06-16T04:47:14,2026-06-16T06:47:14,,OPS-056,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001325,TRD-00010044,ACC-0000530,CUST-000443,SSI_MISMATCH,P3,RESOLVED,675897.51,SGD,2026-07-09T15:10:21,2026-07-09T19:10:21,2026-07-09T20:04:21,OPS-047,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001326,TRD-00008469,ACC-0000837,CUST-000114,INSUFFICIENT_SECURITIES,P4,RESOLVED,631542.42,CAD,2026-07-12T09:39:08,2026-07-12T17:39:08,2026-07-12T18:37:08,OPS-010,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001327,TRD-00011849,ACC-0000718,CUST-000146,ACCOUNT_RESTRICTION,P4,PENDING_COUNTERPARTY,6621276.18,USD,2026-07-13T16:57:15,2026-07-14T00:57:15,,OPS-018,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001328,TRD-00007483,ACC-0000766,CUST-000361,SSI_MISMATCH,P3,RESOLVED,11732902.86,USD,2026-07-12T17:17:17,2026-07-12T21:17:17,2026-07-12T21:16:17,OPS-016,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001329,TRD-00012501,ACC-0000234,CUST-000357,ACCOUNT_RESTRICTION,P3,RESOLVED,926331.20,USD,2026-01-13T16:33:29,2026-01-13T20:33:29,2026-01-13T22:25:29,OPS-067,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001330,TRD-00005508,ACC-0000609,CUST-000268,COUNTERPARTY_MISMATCH,P4,OPEN,3060184.67,USD,2026-05-12T17:12:28,2026-05-13T01:12:28,,OPS-038,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001331,TRD-00017401,ACC-0000582,CUST-000141,ACCOUNT_RESTRICTION,P3,ESCALATED,1854235.10,USD,2026-05-26T20:20:54,2026-05-27T00:20:54,,OPS-013,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
