break_id,account_id,customer_id,security_id,break_type,break_reason,break_amount,currency,break_status,created_ts,age_hours,material_break_flag,assigned_team,owner_id,policy_id,policy_version_expected,source_system
BRK-0000975,ACC-0000476,CUST-000330,SEC-000240,POSITION,UNMATCHED_CORPORATE_ACTION,-80.43,USD,RESOLVED,2026-06-26T22:31:11,585,Y,RECON_POSITION,REC-036,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000976,ACC-0000898,CUST-000356,SEC-000084,POSITION,UNMATCHED_CORPORATE_ACTION,1277.24,GBP,PENDING_EXTERNAL,2026-07-16T13:58:37,114,Y,RECON_POSITION,REC-010,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000977,ACC-0000405,CUST-000412,,CASH,FX_RATE_DIFFERENCE,1444.59,USD,RESOLVED,2026-04-22T11:40:18,2156,Y,RECON_CASH,REC-046,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000978,ACC-0000684,CUST-000429,SEC-000480,FEE,FX_RATE_DIFFERENCE,-318.59,USD,ESCALATED,2026-04-30T04:51:59,1971,Y,RECON_POSITION,REC-037,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000979,ACC-0000786,CUST-000344,SEC-000187,POSITION,EXTERNAL_STATEMENT_MISMATCH,208.61,GBP,INVESTIGATING,2026-05-02T07:54:59,1920,Y,RECON_POSITION,REC-053,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000980,ACC-0000086,CUST-000183,,CASH,MISSING_BOOKING,-93.92,EUR,OPEN,2026-05-30T21:05:29,1234,Y,RECON_CASH,REC-007,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000981,ACC-0000074,CUST-000202,SEC-000307,CORPORATE_ACTION,FX_RATE_DIFFERENCE,247.14,SGD,PENDING_EXTERNAL,2026-06-14T17:13:14,878,Y,RECON_POSITION,REC-021,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000982,ACC-0000575,CUST-000053,SEC-000005,FX,FX_RATE_DIFFERENCE,-487.26,USD,RESOLVED,2026-05-09T10:16:18,1749,Y,RECON_POSITION,REC-055,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000983,ACC-0000794,CUST-000055,SEC-000402,POSITION,TIMING_DIFFERENCE,128.95,CAD,ESCALATED,2026-06-13T12:51:59,907,Y,RECON_POSITION,REC-004,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000984,ACC-0000201,CUST-000479,SEC-000410,POSITION,UNMATCHED_CORPORATE_ACTION,40.60,USD,OPEN,2026-05-19T14:17:53,1505,N,RECON_POSITION,REC-051,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000985,ACC-0000030,CUST-000012,SEC-000044,CORPORATE_ACTION,TIMING_DIFFERENCE,70.75,GBP,OPEN,2026-05-03T16:15:41,1887,Y,RECON_POSITION,REC-006,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000986,ACC-0000998,CUST-000433,SEC-000001,NAV,UNMATCHED_CORPORATE_ACTION,-363.49,CAD,RESOLVED,2026-06-07T12:57:27,1051,Y,RECON_POSITION,REC-043,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000987,ACC-0000290,CUST-000283,SEC-000353,POSITION,FX_RATE_DIFFERENCE,249.38,EUR,RESOLVED,2026-04-30T00:22:15,1975,Y,RECON_POSITION,REC-049,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000988,ACC-0000080,CUST-000213,SEC-000463,POSITION,UNMATCHED_CORPORATE_ACTION,-643.33,USD,INVESTIGATING,2026-07-06T00:58:01,367,Y,RECON_POSITION,REC-037,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000989,ACC-0000264,CUST-000360,SEC-000254,FX,DUPLICATE_BOOKING,-34.62,AUD,OPEN,2026-05-11T15:47:39,1696,N,RECON_POSITION,REC-034,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000990,ACC-0000519,CUST-000349,SEC-000001,CORPORATE_ACTION,DUPLICATE_BOOKING,-282.49,USD,PENDING_EXTERNAL,2026-05-16T16:07:42,1575,Y,RECON_POSITION,REC-002,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000991,ACC-0000574,CUST-000387,,CASH,UNMATCHED_CORPORATE_ACTION,411.26,USD,RESOLVED,2026-07-17T15:46:28,88,Y,RECON_CASH,REC-056,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000992,ACC-0000365,CUST-000273,SEC-000281,FX,PRICE_DIFFERENCE,41.30,USD,PENDING_EXTERNAL,2026-05-10T05:35:39,1730,N,RECON_POSITION,REC-009,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000993,ACC-0000911,CUST-000101,,CASH,EXTERNAL_STATEMENT_MISMATCH,480.98,EUR,INVESTIGATING,2026-06-01T11:59:11,1196,Y,RECON_CASH,REC-040,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000994,ACC-0000305,CUST-000088,SEC-000244,FX,MISSING_BOOKING,-171.50,AUD,OPEN,2026-05-28T21:42:10,1282,Y,RECON_POSITION,REC-050,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000995,ACC-0000002,CUST-000190,SEC-000411,POSITION,DUPLICATE_BOOKING,3287.18,USD,PENDING_EXTERNAL,2026-04-03T12:13:19,2611,Y,RECON_POSITION,REC-050,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000996,ACC-0000552,CUST-000237,SEC-000016,FEE,TIMING_DIFFERENCE,-215.86,USD,INVESTIGATING,2026-05-27T15:11:01,1312,Y,RECON_POSITION,REC-039,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000997,ACC-0000677,CUST-000198,SEC-000450,FX,TIMING_DIFFERENCE,132.37,USD,RESOLVED,2026-04-06T04:55:19,2547,Y,RECON_POSITION,REC-007,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000998,ACC-0000172,CUST-000327,SEC-000009,FX,PRICE_DIFFERENCE,44.28,USD,RESOLVED,2026-04-14T06:00:10,2353,N,RECON_POSITION,REC-036,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0000999,ACC-0000481,CUST-000232,,CASH,TIMING_DIFFERENCE,-439.26,USD,PENDING_EXTERNAL,2026-06-18T02:35:05,797,Y,RECON_CASH,REC-017,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001000,ACC-0000049,CUST-000452,SEC-000467,POSITION,PRICE_DIFFERENCE,-281.41,USD,INVESTIGATING,2026-07-13T13:45:08,186,Y,RECON_POSITION,REC-029,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001001,ACC-0000703,CUST-000231,SEC-000477,CORPORATE_ACTION,EXTERNAL_STATEMENT_MISMATCH,85.46,GBP,INVESTIGATING,2026-06-22T23:28:16,680,Y,RECON_POSITION,REC-017,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001002,ACC-0000315,CUST-000270,,CASH,DUPLICATE_BOOKING,-104.21,USD,INVESTIGATING,2026-06-20T02:26:13,749,Y,RECON_CASH,REC-045,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001003,ACC-0000444,CUST-000376,SEC-000156,FEE,UNMATCHED_CORPORATE_ACTION,-1029.78,USD,INVESTIGATING,2026-07-03T13:40:50,426,Y,RECON_POSITION,REC-037,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001004,ACC-0000170,CUST-000365,SEC-000029,NAV,TIMING_DIFFERENCE,191.00,USD,INVESTIGATING,2026-06-26T16:25:03,591,Y,RECON_POSITION,REC-037,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001005,ACC-0000111,CUST-000204,SEC-000015,POSITION,UNMATCHED_CORPORATE_ACTION,60.33,EUR,INVESTIGATING,2026-07-01T03:32:08,484,Y,RECON_POSITION,REC-035,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001006,ACC-0000475,CUST-000434,SEC-000187,NAV,UNMATCHED_CORPORATE_ACTION,145.01,USD,RESOLVED,2026-07-01T04:24:15,483,Y,RECON_POSITION,REC-058,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001007,ACC-0000813,CUST-000153,,CASH,EXTERNAL_STATEMENT_MISMATCH,-55.00,EUR,INVESTIGATING,2026-06-29T15:32:34,520,Y,RECON_CASH,REC-049,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001008,ACC-0000781,CUST-000157,SEC-000376,CORPORATE_ACTION,FX_RATE_DIFFERENCE,204.85,USD,ESCALATED,2026-06-09T07:22:56,1008,Y,RECON_POSITION,REC-016,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001009,ACC-0000091,CUST-000265,SEC-000086,NAV,UNMATCHED_CORPORATE_ACTION,140.70,USD,INVESTIGATING,2026-04-18T09:58:36,2254,Y,RECON_POSITION,REC-004,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001010,ACC-0000592,CUST-000243,SEC-000437,FEE,UNMATCHED_CORPORATE_ACTION,233.29,AUD,INVESTIGATING,2026-06-14T14:55:54,881,Y,RECON_POSITION,REC-023,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001011,ACC-0000362,CUST-000481,,CASH,FX_RATE_DIFFERENCE,113.44,USD,RESOLVED,2026-06-27T05:57:42,578,Y,RECON_CASH,REC-025,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001012,ACC-0000637,CUST-000493,SEC-000339,FX,FX_RATE_DIFFERENCE,-117.09,USD,OPEN,2026-04-16T04:45:16,2307,Y,RECON_POSITION,REC-020,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001013,ACC-0000876,CUST-000075,,CASH,EXTERNAL_STATEMENT_MISMATCH,222.51,GBP,RESOLVED,2026-06-19T16:35:11,759,Y,RECON_CASH,REC-028,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001014,ACC-0000700,CUST-000005,SEC-000044,POSITION,MISSING_BOOKING,-135.55,USD,INVESTIGATING,2026-06-04T19:29:15,1116,Y,RECON_POSITION,REC-039,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001015,ACC-0000029,CUST-000308,SEC-000237,POSITION,FX_RATE_DIFFERENCE,447.79,USD,OPEN,2026-07-21T05:05:43,2,Y,RECON_POSITION,REC-037,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001016,ACC-0000726,CUST-000399,SEC-000173,NAV,UNMATCHED_CORPORATE_ACTION,-642.27,JPY,INVESTIGATING,2026-07-12T17:41:35,206,Y,RECON_POSITION,REC-033,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001017,ACC-0000215,CUST-000264,SEC-000259,POSITION,EXTERNAL_STATEMENT_MISMATCH,44.56,USD,INVESTIGATING,2026-05-07T05:36:07,1802,N,RECON_POSITION,REC-028,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001018,ACC-0000288,CUST-000178,,CASH,TIMING_DIFFERENCE,348.38,USD,RESOLVED,2026-05-03T13:41:18,1890,Y,RECON_CASH,REC-041,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001019,ACC-0000742,CUST-000232,SEC-000052,POSITION,FX_RATE_DIFFERENCE,-28.07,USD,OPEN,2026-05-22T10:06:39,1437,N,RECON_POSITION,REC-003,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001020,ACC-0000056,CUST-000353,SEC-000362,CORPORATE_ACTION,UNMATCHED_CORPORATE_ACTION,21.39,EUR,OPEN,2026-05-08T15:02:41,1768,N,RECON_POSITION,REC-032,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001021,ACC-0000143,CUST-000355,SEC-000180,FX,PRICE_DIFFERENCE,-59.41,CAD,INVESTIGATING,2026-07-12T04:46:31,219,Y,RECON_POSITION,REC-035,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001022,ACC-0000076,CUST-000465,,CASH,FX_RATE_DIFFERENCE,440.12,USD,ESCALATED,2026-05-25T02:26:36,1373,Y,RECON_CASH,REC-021,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001023,ACC-0000957,CUST-000460,SEC-000188,POSITION,MISSING_BOOKING,-226.86,USD,RESOLVED,2026-06-26T05:07:52,602,Y,RECON_POSITION,REC-023,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001024,ACC-0000967,CUST-000284,SEC-000183,POSITION,UNMATCHED_CORPORATE_ACTION,670.72,USD,RESOLVED,2026-06-28T03:26:42,556,Y,RECON_POSITION,REC-026,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001025,ACC-0000426,CUST-000336,SEC-000196,FEE,EXTERNAL_STATEMENT_MISMATCH,202.43,USD,RESOLVED,2026-07-03T20:13:35,419,Y,RECON_POSITION,REC-023,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001026,ACC-0000633,CUST-000315,SEC-000193,POSITION,UNMATCHED_CORPORATE_ACTION,-472.12,EUR,INVESTIGATING,2026-05-20T09:45:32,1486,Y,RECON_POSITION,REC-045,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001027,ACC-0000006,CUST-000031,SEC-000394,POSITION,MISSING_BOOKING,-63.73,EUR,INVESTIGATING,2026-04-25T20:52:51,2075,Y,RECON_POSITION,REC-037,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001028,ACC-0000048,CUST-000075,SEC-000154,NAV,MISSING_BOOKING,-65.92,GBP,INVESTIGATING,2026-04-08T06:42:09,2497,Y,RECON_POSITION,REC-005,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001029,ACC-0000640,CUST-000045,,CASH,TIMING_DIFFERENCE,214.08,JPY,INVESTIGATING,2026-05-12T10:29:42,1677,Y,RECON_CASH,REC-040,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001030,ACC-0000975,CUST-000362,,CASH,PRICE_DIFFERENCE,-536.01,USD,OPEN,2026-04-11T22:43:06,2409,Y,RECON_CASH,REC-018,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001031,ACC-0000716,CUST-000388,,CASH,PRICE_DIFFERENCE,-599.15,USD,OPEN,2026-05-06T09:56:21,1822,Y,RECON_CASH,REC-037,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001032,ACC-0000108,CUST-000088,SEC-000192,FX,EXTERNAL_STATEMENT_MISMATCH,60.71,AUD,RESOLVED,2026-04-29T16:26:36,1983,Y,RECON_POSITION,REC-023,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001033,ACC-0000763,CUST-000478,SEC-000442,POSITION,MISSING_BOOKING,1415.88,GBP,ESCALATED,2026-07-19T15:09:45,40,Y,RECON_POSITION,REC-052,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001034,ACC-0000459,CUST-000050,,CASH,TIMING_DIFFERENCE,1323.81,EUR,ESCALATED,2026-06-16T04:23:04,843,Y,RECON_CASH,REC-033,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001035,ACC-0000770,CUST-000469,,CASH,UNMATCHED_CORPORATE_ACTION,328.32,SGD,RESOLVED,2026-05-19T12:20:25,1507,Y,RECON_CASH,REC-054,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001036,ACC-0000334,CUST-000043,SEC-000264,POSITION,TIMING_DIFFERENCE,-327.14,USD,RESOLVED,2026-05-20T15:15:54,1480,Y,RECON_POSITION,REC-007,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001037,ACC-0000257,CUST-000164,,CASH,MISSING_BOOKING,-197.98,CAD,INVESTIGATING,2026-07-12T02:49:29,221,Y,RECON_CASH,REC-036,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001038,ACC-0000597,CUST-000048,,CASH,TIMING_DIFFERENCE,18.89,USD,PENDING_EXTERNAL,2026-05-23T09:50:00,1414,N,RECON_CASH,REC-049,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001039,ACC-0000257,CUST-000164,,CASH,DUPLICATE_BOOKING,-557.76,CAD,OPEN,2026-05-10T02:17:04,1733,Y,RECON_CASH,REC-003,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001040,ACC-0000381,CUST-000151,SEC-000308,FEE,TIMING_DIFFERENCE,161.98,USD,RESOLVED,2026-04-05T17:40:59,2558,Y,RECON_POSITION,REC-044,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001041,ACC-0000411,CUST-000045,,CASH,DUPLICATE_BOOKING,297.50,JPY,INVESTIGATING,2026-05-03T23:36:08,1880,Y,RECON_CASH,REC-030,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001042,ACC-0000499,CUST-000316,SEC-000391,POSITION,FX_RATE_DIFFERENCE,130.38,USD,RESOLVED,2026-06-27T04:29:40,579,Y,RECON_POSITION,REC-010,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001043,ACC-0000191,CUST-000211,SEC-000151,FX,MISSING_BOOKING,2576.82,EUR,RESOLVED,2026-05-31T06:00:37,1225,Y,RECON_POSITION,REC-030,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001044,ACC-0000349,CUST-000056,SEC-000247,POSITION,UNMATCHED_CORPORATE_ACTION,-24.06,USD,PENDING_EXTERNAL,2026-05-09T13:16:22,1746,N,RECON_POSITION,REC-053,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001045,ACC-0000073,CUST-000303,,CASH,MISSING_BOOKING,-112.71,SGD,INVESTIGATING,2026-04-08T04:10:55,2499,Y,RECON_CASH,REC-029,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001046,ACC-0000286,CUST-000406,,CASH,PRICE_DIFFERENCE,94.76,CAD,OPEN,2026-04-02T17:55:00,2630,Y,RECON_CASH,REC-044,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001047,ACC-0000705,CUST-000370,SEC-000224,POSITION,EXTERNAL_STATEMENT_MISMATCH,-64.90,CAD,OPEN,2026-05-13T17:06:36,1646,Y,RECON_POSITION,REC-024,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001048,ACC-0000119,CUST-000396,SEC-000461,CORPORATE_ACTION,FX_RATE_DIFFERENCE,236.44,AUD,INVESTIGATING,2026-07-03T15:19:42,424,Y,RECON_POSITION,REC-053,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001049,ACC-0000427,CUST-000338,,CASH,FX_RATE_DIFFERENCE,87.78,EUR,RESOLVED,2026-05-27T17:53:51,1310,Y,RECON_CASH,REC-052,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001050,ACC-0000242,CUST-000306,,CASH,DUPLICATE_BOOKING,-92.49,EUR,OPEN,2026-05-14T12:12:12,1627,Y,RECON_CASH,REC-047,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001051,ACC-0000092,CUST-000245,SEC-000381,FEE,MISSING_BOOKING,102.35,USD,INVESTIGATING,2026-04-12T04:47:47,2403,Y,RECON_POSITION,REC-054,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001052,ACC-0000182,CUST-000280,SEC-000392,POSITION,UNMATCHED_CORPORATE_ACTION,-536.19,USD,PENDING_EXTERNAL,2026-05-28T12:17:56,1291,Y,RECON_POSITION,REC-054,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001053,ACC-0000421,CUST-000497,SEC-000062,FX,TIMING_DIFFERENCE,20.59,USD,PENDING_EXTERNAL,2026-05-02T09:02:20,1918,N,RECON_POSITION,REC-013,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001054,ACC-0000097,CUST-000409,SEC-000293,POSITION,FX_RATE_DIFFERENCE,-674.09,USD,PENDING_EXTERNAL,2026-06-14T23:20:01,872,Y,RECON_POSITION,REC-050,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001055,ACC-0000739,CUST-000124,,CASH,DUPLICATE_BOOKING,-327.14,USD,INVESTIGATING,2026-06-10T01:46:36,990,Y,RECON_CASH,REC-054,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001056,ACC-0000202,CUST-000366,,CASH,UNMATCHED_CORPORATE_ACTION,113.03,USD,OPEN,2026-04-07T06:04:47,2521,Y,RECON_CASH,REC-013,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001057,ACC-0000914,CUST-000270,SEC-000319,POSITION,EXTERNAL_STATEMENT_MISMATCH,127.49,USD,RESOLVED,2026-04-30T10:25:27,1965,Y,RECON_POSITION,REC-010,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001058,ACC-0000356,CUST-000229,SEC-000459,CORPORATE_ACTION,FX_RATE_DIFFERENCE,-940.75,SGD,RESOLVED,2026-06-05T05:00:14,1106,Y,RECON_POSITION,REC-022,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001059,ACC-0000661,CUST-000055,SEC-000112,POSITION,MISSING_BOOKING,-198.35,CAD,PENDING_EXTERNAL,2026-07-04T04:38:33,411,Y,RECON_POSITION,REC-001,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001060,ACC-0000523,CUST-000421,SEC-000067,POSITION,DUPLICATE_BOOKING,-77.88,EUR,PENDING_EXTERNAL,2026-05-20T22:07:27,1473,Y,RECON_POSITION,REC-013,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001061,ACC-0000699,CUST-000091,,CASH,MISSING_BOOKING,245.13,USD,OPEN,2026-06-20T14:49:12,737,Y,RECON_CASH,REC-033,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001062,ACC-0000938,CUST-000108,SEC-000227,NAV,TIMING_DIFFERENCE,-168.18,JPY,PENDING_EXTERNAL,2026-06-20T18:13:53,733,Y,RECON_POSITION,REC-004,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001063,ACC-0000813,CUST-000153,SEC-000415,FX,DUPLICATE_BOOKING,46.54,EUR,OPEN,2026-07-19T08:16:59,47,N,RECON_POSITION,REC-021,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001064,ACC-0000408,CUST-000055,SEC-000147,POSITION,FX_RATE_DIFFERENCE,-594.30,CAD,INVESTIGATING,2026-05-03T01:27:57,1902,Y,RECON_POSITION,REC-013,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001065,ACC-0000187,CUST-000149,SEC-000182,FEE,EXTERNAL_STATEMENT_MISMATCH,135.52,AUD,RESOLVED,2026-05-12T22:40:05,1665,Y,RECON_POSITION,REC-029,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001066,ACC-0000175,CUST-000304,,CASH,TIMING_DIFFERENCE,392.86,USD,OPEN,2026-05-15T14:59:20,1601,Y,RECON_CASH,REC-042,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001067,ACC-0000712,CUST-000218,SEC-000028,FX,FX_RATE_DIFFERENCE,-371.08,USD,INVESTIGATING,2026-04-04T15:05:31,2584,Y,RECON_POSITION,REC-055,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001068,ACC-0000793,CUST-000090,,CASH,UNMATCHED_CORPORATE_ACTION,36.31,USD,INVESTIGATING,2026-04-16T04:40:14,2307,N,RECON_CASH,REC-006,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001069,ACC-0000157,CUST-000462,,CASH,UNMATCHED_CORPORATE_ACTION,-41.61,CAD,ESCALATED,2026-05-14T06:51:23,1633,N,RECON_CASH,REC-032,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001070,ACC-0000533,CUST-000455,SEC-000291,POSITION,TIMING_DIFFERENCE,-77.58,USD,RESOLVED,2026-05-19T01:28:59,1518,Y,RECON_POSITION,REC-006,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001071,ACC-0000663,CUST-000055,SEC-000408,FX,MISSING_BOOKING,1801.43,CAD,PENDING_EXTERNAL,2026-06-28T00:31:40,559,Y,RECON_POSITION,REC-024,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001072,ACC-0000236,CUST-000116,SEC-000179,NAV,UNMATCHED_CORPORATE_ACTION,-749.25,CAD,ESCALATED,2026-07-04T21:55:44,394,Y,RECON_POSITION,REC-004,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001073,ACC-0000859,CUST-000370,SEC-000285,CORPORATE_ACTION,DUPLICATE_BOOKING,246.48,CAD,RESOLVED,2026-06-09T21:36:37,994,Y,RECON_POSITION,REC-053,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001074,ACC-0000919,CUST-000413,,CASH,FX_RATE_DIFFERENCE,261.26,JPY,OPEN,2026-05-31T04:54:23,1227,Y,RECON_CASH,REC-030,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001075,ACC-0000107,CUST-000303,,CASH,EXTERNAL_STATEMENT_MISMATCH,-57.52,SGD,INVESTIGATING,2026-05-19T09:41:38,1510,Y,RECON_CASH,REC-013,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001076,ACC-0000525,CUST-000470,,CASH,MISSING_BOOKING,63.20,USD,INVESTIGATING,2026-05-24T19:55:56,1380,Y,RECON_CASH,REC-024,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001077,ACC-0000701,CUST-000195,SEC-000010,CORPORATE_ACTION,EXTERNAL_STATEMENT_MISMATCH,-85.74,CAD,PENDING_EXTERNAL,2026-06-16T10:26:24,837,Y,RECON_POSITION,REC-005,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001078,ACC-0000349,CUST-000056,SEC-000254,NAV,PRICE_DIFFERENCE,196.43,USD,INVESTIGATING,2026-05-01T20:49:52,1931,Y,RECON_POSITION,REC-012,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001079,ACC-0000315,CUST-000270,,CASH,TIMING_DIFFERENCE,241.00,USD,INVESTIGATING,2026-05-10T10:39:51,1725,Y,RECON_CASH,REC-045,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001080,ACC-0000166,CUST-000364,SEC-000320,FX,PRICE_DIFFERENCE,252.69,JPY,RESOLVED,2026-04-11T18:27:14,2413,Y,RECON_POSITION,REC-001,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001081,ACC-0000502,CUST-000350,,CASH,UNMATCHED_CORPORATE_ACTION,632.94,EUR,RESOLVED,2026-04-25T22:16:31,2073,Y,RECON_CASH,REC-011,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001082,ACC-0000363,CUST-000119,SEC-000041,CORPORATE_ACTION,EXTERNAL_STATEMENT_MISMATCH,172.70,AUD,OPEN,2026-06-18T08:49:48,791,Y,RECON_POSITION,REC-053,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001083,ACC-0000734,CUST-000256,SEC-000195,POSITION,TIMING_DIFFERENCE,144.73,CAD,RESOLVED,2026-05-19T12:07:00,1507,Y,RECON_POSITION,REC-054,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001084,ACC-0000683,CUST-000481,,CASH,FX_RATE_DIFFERENCE,-383.85,USD,INVESTIGATING,2026-05-04T12:36:56,1867,Y,RECON_CASH,REC-051,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001085,ACC-0000758,CUST-000453,SEC-000422,NAV,MISSING_BOOKING,83.02,EUR,INVESTIGATING,2026-04-19T10:09:12,2229,Y,RECON_POSITION,REC-040,POL-REC-001,3.0,RECON_CONTROL_CENTER
